ID_BB_UNIQUE,U3_COMPANY_NUMBER,Company_name,ticker,INDUSTRY_SECTOR_NUM,INDUSTRY_SECTOR,INDUSTRY_GROUP_NUM,INDUSTRY_GROUP,INDUSTRY_SUBGROUP_NUM,INDUSTRY_SUBGROUP
EQ0000000000167648,19949,Spenda Ltd,SPX AU,19,Technology,1911,Software & Tech Services,191110,Software
EQ0000000000170131,89088,Al Ameen for Investment,AMEE JR,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000000175979,19993,Japan Prime Realty Investment Corp,8955 JP,15,Real Estate,1510,Real Estate,151011,REIT
EQ0000000000179011,20012,BlueScope Steel Ltd,BSL AU,18,Materials,1810,Materials,181014,Steel
EQ0000000000196309,57184,Touchwood Investments PLC,TWOD SL,18,Materials,1810,Materials,181013,"Forestry, Paper & Wood Products"
EQ0000000000216188,75915,Podilsky Cement JSC,PCEM UZ,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000000218901,75918,Bauer AG,B5A0 GR,17,Industrials,1711,Industrial Services,171113,Engineering & Construction
EQ0000000000227261,20133,ZeroOne Interactive Co Ltd,069470 KS,10,Communications,1011,Telecommunications,101110,Telecommunications
EQ0000000000228065,20140,Genesis Technology Inc/Taiwan,6221 TT,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000000244789,20164,Zhejiang Feida Environmental Science & Technology Co Ltd,600526 CH,17,Industrials,1710,Industrial Products,171013,Machinery
EQ0000000000255864,20191,Koala Financial Group Ltd,8226 HK,14,Financials,1410,Banking,141010,Banking
EQ0000000000266268,20206,Human & Technologies Corp,066060 KS,17,Industrials,1711,Industrial Services,171113,Engineering & Construction
EQ0000000000269308,20214,Sinochem Equipment Technology Qingdao Co Ltd,600579 CH,17,Industrials,1710,Industrial Products,171013,Machinery
EQ0000000000275956,20220,Shandong Jinjing Science & Technology Co Ltd,600586 CH,18,Materials,1810,Materials,181011,Construction Materials
EQ0000000000278976,20226,Inno-Tech Holdings Ltd,8202 HK,10,Communications,1010,Media,101010,Advertising & Marketing
EQ0000000000282860,20231,Future Bright Holdings Ltd,703 HK,11,Consumer Discretionary,1111,Consumer Discretionary Services,111111,Leisure Facilities & Services
EQ0000000000289644,39753,Redwood Group International,RDWD US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000000301517,20262,Chengde Xinxin Vanadium & Titanium Co Ltd,600357 CH,18,Materials,1810,Materials,181014,Steel
EQ0000000000306473,77157,Oman Ceramic Com,OMCI OM,11,Consumer Discretionary,1110,Consumer Discretionary Products,111012,Home Construction
EQ0000000000307296,45666,InterCloud Systems Inc,ICLD US,17,Industrials,1711,Industrial Services,171111,Commercial Support Services
EQ0000000000308161,20277,Wanxiang Doneed Co Ltd,600371 CH,12,Consumer Staples,1210,Consumer Staple Products,121010,Food
EQ0000000000313885,20287,NS Solutions Corp,2327 JP,19,Technology,1911,Software & Tech Services,191111,Technology Services
EQ0000000000315885,76014,ALMAZ Shipbuilding Co,ALMZ RU,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000000316057,86991,Kirs Cable Plant,KIRC RU,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000000317025,20295,Fujita Corp,1725 JP,17,Industrials,1711,Industrial Services,171113,Engineering & Construction
EQ0000000000322297,76048,Sverdlov Transformer Plant OAO,SZTT RU,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000000322469,76053,Kaluzhskiy Turbinnyy Zavod OAO,KTYR RU,17,Industrials,1710,Industrial Products,171012,Electrical Equipment
EQ0000000000329107,85793,Pikra JSC,PIKR RU,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000000335403,34043,Crest View Inc,CVWI US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000000346362,39591,Ocata Therapeutics Inc,OCAT US,16,Health Care,1610,Health Care,161010,Biotech & Pharma
EQ0000000000363518,20359,Hebei Hengshui Laobaigan Liquor Co Ltd,600559 CH,12,Consumer Staples,1210,Consumer Staple Products,121011,Beverages
EQ0000000000368391,53780,Dacha Strategic Metals Inc,DSM CN,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000000382458,20399,ZO Future Group,2309 HK,11,Consumer Discretionary,1111,Consumer Discretionary Services,111111,Leisure Facilities & Services
EQ0000000000404827,20452,Valad Property Group,VPG AU,15,Real Estate,1510,Real Estate,151011,REIT
EQ0000000000413930,20473,Powerleader Science & Technology Group Ltd,8236 HK,19,Technology,1910,Tech Hardware & Semiconductors,191010,Technology Hardware
EQ0000000000416999,76176,Uster Technologies AG,USTN SW,19,Technology,1910,Tech Hardware & Semiconductors,191010,Technology Hardware
EQ0000000000429086,82649,Innogenetics NV,INNX BB,16,Health Care,1610,Health Care,161012,Medical Equipment & Devices
EQ0000000000432667,76155,Tenaris SA,TEN IM,18,Materials,1810,Materials,181014,Steel
EQ0000000000437983,90430,Industrias Micheletto SA,LETO5 BZ,17,Industrials,1710,Industrial Products,171015,Industrial Intermediate Prod
EQ0000000000441867,39576,Bloomios Inc,BLMS US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000000442631,76197,Cia Immobiliare Azionaria,CIA IM,12,Consumer Staples,1210,Consumer Staple Products,121011,Beverages
EQ0000000000442806,20540,Beihai Gofar Chuanshan Biological Co Ltd,600538 CH,16,Health Care,1610,Health Care,161010,Biotech & Pharma
EQ0000000000443126,20548,WNC Corp /Taiwan,6285 TT,19,Technology,1910,Tech Hardware & Semiconductors,191010,Technology Hardware
EQ0000000000443614,20551,Topoint Technology Co Ltd,8021 TT,19,Technology,1910,Tech Hardware & Semiconductors,191011,Semiconductors
EQ0000000000445414,76778,Telekom Srbija AD,163222Z SG,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000000447007,45747,Sterling Chemicals Inc,SCHI US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000000454730,20615,Winas Ltd,WNS SP,17,Industrials,1711,Industrial Services,171112,Transportation & Logistics
EQ0000000000455270,20617,Ampire Co Ltd,8049 TT,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000000471455,20666,Microbio Co Ltd,4128 TT,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000000501722,20704,Hangzhou Silan Microelectronics Co Ltd,600460 CH,19,Technology,1910,Tech Hardware & Semiconductors,191011,Semiconductors
EQ0000000000508643,21174,Industrial Bank Co Ltd,601166 CH,14,Financials,1410,Banking,141010,Banking
EQ0000000000537047,76240,Willdale Ltd,WILD ZH,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000000545242,20758,ComfortDelGro Corp Ltd,CD SP,17,Industrials,1711,Industrial Services,171112,Transportation & Logistics
EQ0000000000551194,20769,Automotive Holdings Group Ltd,AHG AU,11,Consumer Discretionary,1112,Retail & Whsle - Discretionary,111211,Retail - Discretionary
EQ0000000000560854,17158,LG Display Co Ltd,034220 KS,19,Technology,1910,Tech Hardware & Semiconductors,191010,Technology Hardware
EQ0000000000572402,91747,Empresa Distribuidora Electrica Regional SA,EMDE AR,20,Utilities,2010,Utilities,201010,Electric Utilities
EQ0000000000574151,39246,Bebida Beverage Co,BBDA US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000000589579,39749,Medical Connections Holdings Inc,MCTH US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000000599710,20843,XLSMART Telecom Sejahtera Tbk PT,EXCL IJ,10,Communications,1011,Telecommunications,101110,Telecommunications
EQ0000000000605107,20851,Astro Corp,3064 TT,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000000588975,20821,Full Apex Holdings Ltd,FAPX SP,18,Materials,1810,Materials,181010,Chemicals
EQ0000000000598058,20841,Charter Hall Social Infrastructure REIT,CQE AU,15,Real Estate,1510,Real Estate,151011,REIT
EQ0000000000602806,76299,Qatar Navigation QSC,QNNS QD,17,Industrials,1711,Industrial Services,171112,Transportation & Logistics
EQ0000000000602818,89089,Qatar Shipping Co,QSHS QD,17,Industrials,1711,Industrial Services,171112,Transportation & Logistics
EQ0000000000604599,76301,Odessa Trading House,ODTD UZ,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000000636502,76471,Darty Plc,DRTY LN,11,Consumer Discretionary,1112,Retail & Whsle - Discretionary,111211,Retail - Discretionary
EQ0000000000649370,89101,Cie de Queen Victoria Ltd,SQV MP,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000000651394,20948,Coastal Contracts Bhd,COCO MK,13,Energy,1310,Oil & Gas,131011,Oil & Gas Services & Equip
EQ0000000000657490,79619,CustomVis PLC,CUS LN,16,Health Care,1610,Health Care,161012,Medical Equipment & Devices
EQ0000000000658502,45815,Oragenics Inc,OGEN US,16,Health Care,1610,Health Care,161010,Biotech & Pharma
EQ0000000000665919,20984,Fitgenes Ltd,FIT AU,16,Health Care,1610,Health Care,161010,Biotech & Pharma
EQ0000000000697323,76737,KFIC Invest KSCP,KFIC KK,14,Financials,1410,Banking,141010,Banking
EQ0000000000711847,47449,NitroMed Inc,NTMD US,16,Health Care,1610,Health Care,161010,Biotech & Pharma
EQ0000000000727250,20889,Buffalo Inc /Japan,6676 JP,19,Technology,1910,Tech Hardware & Semiconductors,191010,Technology Hardware
EQ0000000000744647,21108,Megachem Ltd,MGCM SP,18,Materials,1810,Materials,181010,Chemicals
EQ0000000000745411,21111,BenQ Materials Corp,8215 TT,19,Technology,1910,Tech Hardware & Semiconductors,191010,Technology Hardware
EQ0000000000746126,21113,Sapporo Drug Store Co Ltd,2786 JP,12,Consumer Staples,1211,Retail & Wholesale - Staples,121111,Retail - Consumer Staples
EQ0000000000758567,46077,Conn's Inc,CONNQ US,11,Consumer Discretionary,1112,Retail & Whsle - Discretionary,111211,Retail - Discretionary
EQ0000000000759722,21133,Red Metal Ltd,RDM AU,18,Materials,1810,Materials,181015,Metals & Mining
EQ0000000000761799,21136,Pack Delta PCL,PD TB,18,Materials,1810,Materials,181012,Containers & Packaging
EQ0000000000772554,92087,Cineplex Inc,CGX CN,11,Consumer Discretionary,1111,Consumer Discretionary Services,111111,Leisure Facilities & Services
EQ0000000000781319,21172,AviChina Industry & Technology Co Ltd,2357 HK,17,Industrials,1710,Industrial Products,171011,Aerospace & Defense
EQ0000000000817707,46167,MCI Inc/United States,MCIP US,10,Communications,1011,Telecommunications,101110,Telecommunications
EQ0000000000823175,21119,Essential Metals Ltd,ESS AU,18,Materials,1810,Materials,181015,Metals & Mining
EQ0000000000825815,46194,Willamette Community Bank,WMCB US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000000833239,21267,Dip Corp,2379 JP,10,Communications,1010,Media,101014,Internet Media & Services
EQ0000000000849375,76855,Elektropromet dd,ELPR CZ,19,Technology,1910,Tech Hardware & Semiconductors,191010,Technology Hardware
EQ0000000000852411,21313,Great Wall Motor Co Ltd,2333 HK,11,Consumer Discretionary,1110,Consumer Discretionary Products,111011,Automotive
EQ0000000000861488,21331,Hextar Capital Bhd,HEXCAP MK,17,Industrials,1710,Industrial Products,171012,Electrical Equipment
EQ0000000000880387,46014,Spansion Inc/Old,SPSNQ US,19,Technology,1910,Tech Hardware & Semiconductors,191011,Semiconductors
EQ0000000000170490,39580,HireQuest Inc,HQI US,17,Industrials,1711,Industrial Services,171111,Commercial Support Services
EQ0000000000171566,84139,Integral Media,MLINM FP,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000000172057,19978,TCC Corp,2302 JP,19,Technology,1911,Software & Tech Services,191110,Software
EQ0000000000172491,196865,Master Plastics Ltd,MAP SJ,18,Materials,1810,Materials,181012,Containers & Packaging
EQ0000000000174348,75879,EKF Diagnostics Holdings PLC,EKF LN,16,Health Care,1610,Health Care,161012,Medical Equipment & Devices
EQ0000000000175263,34090,Security First International Holdings Inc,SCFR US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000000178237,20005,Wayi International Digital Entertainment Co Ltd,3086 TT,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000000181631,33991,Arcadia Resources Inc,KADR US,16,Health Care,1610,Health Care,161011,Health Care Facilities & Svcs
EQ0000000000184966,13433,Chettinad Cement Corp Ltd,CHCM IN,18,Materials,1810,Materials,181011,Construction Materials
EQ0000000000184986,20029,Full Rise Electronic Co Ltd,6211 TT,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000000190665,79102,Avionic Services PLC,799360Q LN,17,Industrials,1711,Industrial Services,171112,Transportation & Logistics
EQ0000000000194212,54984,Vertex Group Holdings Ltd,VTX NZ,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000000197397,20070,GA Holdings Ltd,8126 HK,11,Consumer Discretionary,1112,Retail & Whsle - Discretionary,111211,Retail - Discretionary
EQ0000000000216184,20101,Changmao Biochemical Engineering Co Ltd,954 HK,18,Materials,1810,Materials,181010,Chemicals
EQ0000000000222193,20111,Indofood Agri Resources Ltd,IFAR SP,12,Consumer Staples,1210,Consumer Staple Products,121010,Food
EQ0000000000224572,20122,Finetex EnE Inc,065160 KS,17,Industrials,1710,Industrial Products,171012,Electrical Equipment
EQ0000000000224580,20124,Flexcom Inc,065270 KS,19,Technology,1910,Tech Hardware & Semiconductors,191010,Technology Hardware
EQ0000000000235632,20155,Jacobsen Entertainment Ltd,JEL AU,11,Consumer Discretionary,1111,Consumer Discretionary Services,111111,Leisure Facilities & Services
EQ0000000000245452,20170,Polyard Petroleum International Group Ltd,8011 HK,13,Energy,1310,Oil & Gas,131010,Oil & Gas Producers
EQ0000000000265300,125199,Clearwater Seafoods Inc,CLR CN,12,Consumer Staples,1210,Consumer Staple Products,121010,Food
EQ0000000000266092,39577,Wireless Age Communications Inc,WLSA US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000000274153,53677,Fibrek Inc,FBK CN,18,Materials,1810,Materials,181013,"Forestry, Paper & Wood Products"
EQ0000000000283785,20233,Yuasa Battery Thailand PCL,YUASA TB,13,Energy,1311,Renewable Energy,131110,Renewable Energy
EQ0000000000286317,79576,Sunbeach Communications Inc,SBH LN,10,Communications,1011,Telecommunications,101110,Telecommunications
EQ0000000000300441,20259,Time Publishing and Media Co Ltd,600551 CH,10,Communications,1010,Media,101013,Publishing & Broadcasting
EQ0000000000309752,79579,Prestbury Holdings PLC,PBH LN,14,Financials,1410,Banking,141010,Banking
EQ0000000000313765,76001,Tiumenskii Akkumuliatornyi Zavod AO,TUAZ RU,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000000315229,20291,Sekiwa Real Estate Kyushu Ltd,8906 JP,15,Real Estate,1510,Real Estate,151012,Real Estate Services
EQ0000000000316041,86990,Kachkanar Vanadium Mining Complex,KGOK RU,18,Materials,1810,Materials,181015,Metals & Mining
EQ0000000000316149,76026,AMZ AO,ARMZ RU,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000000321344,76041,Samarskij NTK ND Kuznecova,SNTK RU,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000000330363,76093,Voronezhsintezkauchuk,VZSK RU,18,Materials,1810,Materials,181010,Chemicals
EQ0000000000329239,76087,Tyazhstankohydropress,TSGI RU,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000000329255,76088,UEC-Perm Engines JSC,PMOZ RU,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000000335211,76127,C&I Leasing PLC,CILEASIN NL,14,Financials,1410,Banking,141010,Banking
EQ0000000000342942,73652,TXO PLC,TXO LN,13,Energy,1310,Oil & Gas,131010,Oil & Gas Producers
EQ0000000000370570,45706,American Banknote Corp,ABNTQ US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000000378454,20390,Oceanus Group Ltd,OCNUS SP,12,Consumer Staples,1210,Consumer Staple Products,121010,Food
EQ0000000000381931,76151,Nicoz Diamond National Insurance Co,NICO ZH,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000000394750,53698,Garson Resources Ltd,GARR CN,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000000395002,45719,Community Capital Bank/Brooklyn NY,CCAB US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000000396207,54989,Botry-Zen Ltd,BOZ NZ,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000000400534,46987,Acorda Therapeutics Inc,ACORQ US,16,Health Care,1610,Health Care,161010,Biotech & Pharma
EQ0000000000443978,45742,Vaccex Inc,VCEX US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000000450487,20587,Ta-Ho Maritime Corp,6701 TT,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000000456183,70720,Kertel SA,MLKER FP,10,Communications,1011,Telecommunications,101110,Telecommunications
EQ0000000000460726,20643,Tennrich International Corp,8065 TT,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000000499898,20697,Tsuburaya Fields Holdings Inc,2767 JP,11,Consumer Discretionary,1111,Consumer Discretionary Services,111111,Leisure Facilities & Services
EQ0000000000511002,91832,Cable & Wireless Barbados Ltd,CWBL BA,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000000515310,20723,CYL Corp BHD,CYLC MK,18,Materials,1810,Materials,181012,Containers & Packaging
EQ0000000000518910,20731,Sichuan Road and Bridge Group Co Ltd,600039 CH,17,Industrials,1711,Industrial Services,171113,Engineering & Construction
EQ0000000000530111,55028,NZX Ltd,NZX NZ,14,Financials,1411,Financial Services,141112,Institutional Financial Svcs
EQ0000000000533723,76238,Coronation Fund Managers Ltd,CML SJ,14,Financials,1411,Financial Services,141110,Asset Management
EQ0000000000547122,14295,Sotsu Co Ltd,3711 JP,10,Communications,1010,Media,101012,Entertainment Content
EQ0000000000552842,20772,MIN AIK Technology Co Ltd,3060 TT,19,Technology,1910,Tech Hardware & Semiconductors,191010,Technology Hardware
EQ0000000000559119,20780,Ezra Holdings Ltd,EZRA SP,13,Energy,1310,Oil & Gas,131011,Oil & Gas Services & Equip
EQ0000000000591058,20827,Kenertec Co Ltd,062730 KS,13,Energy,1311,Renewable Energy,131110,Renewable Energy
EQ0000000000592347,20830,JCET Group Co Ltd,600584 CH,19,Technology,1910,Tech Hardware & Semiconductors,191011,Semiconductors
EQ0000000000612179,20868,Guangdong Guanhao High-Tech Co Ltd,600433 CH,18,Materials,1810,Materials,181013,"Forestry, Paper & Wood Products"
EQ0000000000616155,91843,Bahamas Property Fund Ltd,BPF BM,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000000618603,195992,Consolidated Energy & Technology Group Inc,CGGE US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000000620266,20882,Nippon Restaurant System Inc,2775 JP,11,Consumer Discretionary,1111,Consumer Discretionary Services,111111,Leisure Facilities & Services
EQ0000000000627975,20894,Now Corp,NOW PM,14,Financials,1411,Financial Services,141111,Specialty Finance
EQ0000000000636250,20907,SCI Pharmtech Inc,4119 TT,16,Health Care,1610,Health Care,161010,Biotech & Pharma
EQ0000000000647327,82753,UniCredit Bank Austria AG,BACA AV,14,Financials,1410,Banking,141010,Banking
EQ0000000000658767,76502,Kofola SA,KFL PW,12,Consumer Staples,1210,Consumer Staple Products,121011,Beverages
EQ0000000000627419,20892,North Navigation Control Technology Co Ltd,600435 CH,11,Consumer Discretionary,1110,Consumer Discretionary Products,111014,Leisure Products
EQ0000000000635043,82752,Ipirotiki Software & Publications SA,IPI GA,19,Technology,1911,Software & Tech Services,191110,Software
EQ0000000000641167,20923,CUL 2 Inc,056020 KS,11,Consumer Discretionary,1112,Retail & Whsle - Discretionary,111212,E-Commerce Discretionary
EQ0000000000641175,20925,Nokwon Commercials & Industries Inc,065560 KS,18,Materials,1810,Materials,181010,Chemicals
EQ0000000000660762,92301,Bonavista Energy Corp,BNP CN,13,Energy,1310,Oil & Gas,131010,Oil & Gas Producers
EQ0000000000662290,20976,Kip McGrath Education Centres Ltd,KME AU,11,Consumer Discretionary,1111,Consumer Discretionary Services,111110,Consumer Services
EQ0000000000672454,76514,Brodomerkur DD,BDMR CZ,11,Consumer Discretionary,1112,Retail & Whsle - Discretionary,111211,Retail - Discretionary
EQ0000000000675750,21003,Beijing Xinwei Technology Group Co Ltd,600485 CH,19,Technology,1910,Tech Hardware & Semiconductors,191010,Technology Hardware
EQ0000000000680311,21009,Tact Home Co Ltd,8915 JP,11,Consumer Discretionary,1110,Consumer Discretionary Products,111012,Home Construction
EQ0000000000701831,76744,DZI Insurance PLC,6D5 BU,14,Financials,1412,Insurance,141210,Insurance
EQ0000000000704447,53822,IVRnet Inc,IVI CN,NULL,NULL,NULL,NULL,NULL,NULL
EQ0000000000708995,80627,Scottish Pride Holdings PLC,234891Q LN,12,Consumer Staples,1210,Consumer Staple Products,121010,Food
